tipo_falla,severidad,tiempo_parada_hrs,costo_reparacion,equipo_id,id_proyecto,fecha,_ingested_at,_source
Lluvia,Baja,0.5,32422.82,EQ-1651,PRY-0411,2024-03-02,20260405_211439,sistema_hsec
Deslizamiento,BAJA,12.3,27057.86,EQ-0762,PRY-0287,2024-04-09,20260405_211439,sistema_hsec
Rotura tubería,Baja,0.5,18200.49,EQ-1017,PRY-0231,2024-07-11,20260405_211439,sistema_hsec
Falla mecánica,Baja,5.9,6984.83,EQ-0498,PRY-0141,2024-12-30,20260405_211439,sistema_hsec
Falla software,Crítica,2.3,4110.94,EQ-0043,PRY-0383,2024-05-28,20260405_211439,sistema_hsec
Rotura tubería,BAJA,3.1,12300.55,EQ-1647,PRY-0133,2024-04-05,20260405_211439,sistema_hsec
Falla eléctrica,Alta,0.0,21103.39,EQ-1304,PRY-0350,2024-04-23,20260405_211439,sistema_hsec
Rotura tubería,Baja,1.4,22374.19,EQ-1764,PRY-0083,2024-10-02,20260405_211439,sistema_hsec
Falla eléctrica,Baja,4.4,20230.81,EQ-0943,PRY-0105,2024-05-23,20260405_211439,sistema_hsec
Falla mecánica,BAJA,0.3,8547.77,EQ-1742,PRY-0051,2024-10-07,20260405_211439,sistema_hsec
Rotura tubería,Media,0.8,15078.1,EQ-0645,PRY-0302,2024-11-29,20260405_211439,sistema_hsec
Falla software,BAJA,12.2,54236.33,EQ-1472,PRY-0087,2024-04-03,20260405_211439,sistema_hsec
Rotura tubería,Baja,1.2,38309.64,EQ-1513,PRY-0046,2024-10-23,20260405_211439,sistema_hsec
Lluvia,BAJA,0.3,40663.57,EQ-0090,PRY-0493,2024-07-12,20260405_211439,sistema_hsec
Deslizamiento,Media,1.4,29966.36,EQ-0012,PRY-0307,2024-06-30,20260405_211439,sistema_hsec
Rotura tubería,Media,26.0,4867.85,EQ-0789,PRY-0252,2024-11-07,20260405_211439,sistema_hsec
Falla mecánica,BAJA,0.6,43297.94,EQ-0881,PRY-0069,2024-05-30,20260405_211439,sistema_hsec
Accidente,Alta,10.1,52673.62,EQ-0760,PRY-0452,2024-12-22,20260405_211439,sistema_hsec
Rotura tubería,Baja,0.7,40406.44,EQ-0945,PRY-0474,2024-11-14,20260405_211439,sistema_hsec
Lluvia,critica,6.0,16649.11,EQ-1626,PRY-0329,2024-08-27,20260405_211439,sistema_hsec
Falla eléctrica,Baja,20.8,50567.2,EQ-1891,PRY-0430,2024-08-28,20260405_211439,sistema_hsec
Falla eléctrica,Media,4.0,16658.88,EQ-0518,PRY-0406,2024-09-02,20260405_211439,sistema_hsec
Deslizamiento,Media,0.8,31455.04,EQ-0474,PRY-0403,2024-12-23,20260405_211439,sistema_hsec
Lluvia,Baja,3.5,16390.24,EQ-1405,PRY-0227,2024-05-12,20260405_211439,sistema_hsec
Falla eléctrica,Alta,3.9,40654.13,EQ-1748,PRY-0071,2024-12-15,20260405_211439,sistema_hsec
Accidente,Media,10.6,11923.85,EQ-1763,PRY-0448,2024-03-04,20260405_211439,sistema_hsec
Rotura tubería,BAJA,5.5,3214.19,EQ-1640,PRY-0389,2024-11-10,20260405_211439,sistema_hsec
Falla mecánica,Media,9.6,7732.99,EQ-0837,PRY-0294,2024-11-16,20260405_211439,sistema_hsec
Deslizamiento,critica,0.8,7819.9,EQ-0996,PRY-0448,2024-04-23,20260405_211439,sistema_hsec
Falla software,Media,21.0,33262.52,EQ-0886,PRY-0449,2024-05-12,20260405_211439,sistema_hsec
Lluvia,Crítica,30.1,21415.9,EQ-0491,PRY-0287,2024-03-22,20260405_211439,sistema_hsec
Falla mecánica,critica,21.1,5546.87,EQ-0700,PRY-0194,2024-12-24,20260405_211439,sistema_hsec
Falla eléctrica,Media,10.3,14193.91,EQ-0359,PRY-0074,2024-06-19,20260405_211439,sistema_hsec
Rotura tubería,Baja,1.0,38769.91,EQ-0596,PRY-0431,2024-06-16,20260405_211439,sistema_hsec
Accidente,Baja,1.7,9515.2,EQ-1773,PRY-0208,2024-12-25,20260405_211439,sistema_hsec
Lluvia,Baja,3.0,45381.36,EQ-1812,PRY-0289,2024-08-02,20260405_211439,sistema_hsec
Deslizamiento,BAJA,10.0,51173.91,EQ-0237,PRY-0229,2024-02-28,20260405_211439,sistema_hsec
Falla software,Alta,8.4,32369.81,EQ-0757,PRY-0194,2024-01-13,20260405_211439,sistema_hsec
Accidente,Media,8.6,39562.11,EQ-0961,PRY-0500,2024-12-16,20260405_211439,sistema_hsec
Deslizamiento,BAJA,4.4,28352.07,EQ-0521,PRY-0278,2024-03-22,20260405_211439,sistema_hsec
Rotura tubería,Baja,14.9,36224.91,EQ-0305,PRY-0399,2024-01-16,20260405_211439,sistema_hsec
Falla mecánica,Baja,7.7,38266.12,EQ-0758,PRY-0410,2024-07-22,20260405_211439,sistema_hsec
Accidente,Alta,14.0,36850.51,EQ-0850,PRY-0064,2024-06-06,20260405_211439,sistema_hsec
Lluvia,critica,28.0,27339.59,EQ-0465,PRY-0236,2024-11-10,20260405_211439,sistema_hsec
Falla mecánica,Baja,9.4,26060.85,EQ-0588,PRY-0297,2024-01-23,20260405_211439,sistema_hsec
Accidente,Media,18.9,19061.36,EQ-0566,PRY-0463,2024-09-18,20260405_211439,sistema_hsec
Accidente,Baja,0.2,16964.96,EQ-0049,PRY-0217,2024-12-24,20260405_211439,sistema_hsec
Rotura tubería,Alta,1.9,51897.38,EQ-1686,PRY-0231,2024-08-18,20260405_211439,sistema_hsec
Falla eléctrica,Alta,4.4,30177.02,EQ-0913,PRY-0162,2024-07-10,20260405_211439,sistema_hsec
Rotura tubería,Media,1.3,32738.84,EQ-0357,PRY-0237,2024-04-07,20260405_211439,sistema_hsec
Lluvia,Baja,11.6,20350.01,EQ-1083,PRY-0353,2024-06-02,20260405_211439,sistema_hsec
Deslizamiento,Alta,1.6,46226.85,EQ-1349,PRY-0168,2024-09-26,20260405_211439,sistema_hsec
Lluvia,Media,5.1,16303.98,EQ-0686,PRY-0307,2024-06-17,20260405_211439,sistema_hsec
Falla eléctrica,BAJA,11.6,4965.61,EQ-0739,PRY-0214,2024-10-14,20260405_211439,sistema_hsec
Falla software,BAJA,4.3,28301.87,EQ-1677,PRY-0372,2024-11-18,20260405_211439,sistema_hsec
Falla mecánica,Baja,22.4,37324.01,EQ-1343,PRY-0171,2024-08-15,20260405_211439,sistema_hsec
Deslizamiento,Media,8.4,30759.82,EQ-1422,PRY-0243,2024-09-18,20260405_211439,sistema_hsec
Falla mecánica,Alta,3.0,39760.03,EQ-0475,PRY-0408,2024-07-13,20260405_211439,sistema_hsec
Falla software,BAJA,7.5,44500.86,EQ-1713,PRY-0010,2024-02-07,20260405_211439,sistema_hsec
Falla software,Baja,-5.0,29205.64,EQ-1559,PRY-0259,2024-08-22,20260405_211439,sistema_hsec
Lluvia,BAJA,8.1,31234.22,EQ-1330,PRY-0340,2024-04-02,20260405_211439,sistema_hsec
Rotura tubería,Media,12.6,25234.79,EQ-1756,PRY-0472,2024-04-20,20260405_211439,sistema_hsec
Lluvia,Baja,10.9,50398.66,EQ-0195,PRY-0241,2024-04-06,20260405_211439,sistema_hsec
Lluvia,critica,1.1,33919.06,EQ-1627,PRY-0076,2024-10-20,20260405_211439,sistema_hsec
Lluvia,Media,0.2,49804.27,EQ-1376,PRY-0140,2024-01-23,20260405_211439,sistema_hsec
Accidente,Alta,1.4,1453.86,EQ-0576,PRY-0102,2024-02-26,20260405_211439,sistema_hsec
Falla mecánica,Media,7.3,31122.6,EQ-1650,PRY-0035,2024-02-08,20260405_211439,sistema_hsec
Falla eléctrica,Media,8.0,38889.75,EQ-0921,PRY-0339,2024-10-24,20260405_211439,sistema_hsec
Falla mecánica,Alta,25.0,49827.56,EQ-0028,PRY-0314,2024-03-03,20260405_211439,sistema_hsec
Falla eléctrica,Baja,1.1,43636.02,EQ-0330,PRY-0260,2024-05-13,20260405_211439,sistema_hsec
Falla eléctrica,Alta,3.6,24680.57,EQ-1670,PRY-0443,2024-06-28,20260405_211439,sistema_hsec
Accidente,Media,13.2,15020.16,EQ-0505,PRY-0023,2024-12-01,20260405_211439,sistema_hsec
Accidente,Media,3.7,1238.22,EQ-0810,PRY-0410,2024-11-17,20260405_211439,sistema_hsec
Falla software,Baja,8.9,41609.36,EQ-0412,PRY-0478,2024-08-04,20260405_211439,sistema_hsec
Rotura tubería,Baja,6.9,37481.7,EQ-0350,PRY-0208,2024-03-31,20260405_211439,sistema_hsec
Lluvia,Baja,0.0,52846.46,EQ-0794,PRY-0463,2024-02-26,20260405_211439,sistema_hsec
Deslizamiento,Alta,0.9,9898.17,EQ-0290,PRY-0156,2024-09-25,20260405_211439,sistema_hsec
Falla mecánica,BAJA,17.4,39210.93,EQ-1076,PRY-0241,2024-04-08,20260405_211439,sistema_hsec
Rotura tubería,Media,30.6,42746.85,EQ-0447,PRY-0121,2024-07-16,20260405_211439,sistema_hsec
Accidente,Baja,-5.0,20468.03,EQ-0773,PRY-0489,2024-09-16,20260405_211439,sistema_hsec
Falla eléctrica,Media,0.2,25690.82,EQ-0084,PRY-0472,2024-03-29,20260405_211439,sistema_hsec
Lluvia,Baja,7.8,52260.57,EQ-0133,PRY-0088,2024-07-12,20260405_211439,sistema_hsec
Deslizamiento,Alta,9.8,45909.94,EQ-1820,PRY-0401,2024-08-11,20260405_211439,sistema_hsec
Deslizamiento,Alta,13.4,49604.69,EQ-1180,PRY-0336,2024-08-27,20260405_211439,sistema_hsec
Lluvia,Crítica,5.9,16875.09,EQ-1970,PRY-0297,2024-04-11,20260405_211439,sistema_hsec
Falla software,critica,11.4,10386.93,EQ-0147,PRY-0375,2024-01-04,20260405_211439,sistema_hsec
Falla software,Media,18.7,24012.99,EQ-0171,PRY-0084,2024-03-29,20260405_211439,sistema_hsec
Falla software,Baja,1.6,35739.27,EQ-0901,PRY-0222,2024-08-01,20260405_211439,sistema_hsec
Falla eléctrica,Baja,10.7,29505.24,EQ-1699,PRY-0148,2024-06-17,20260405_211439,sistema_hsec
Falla software,Media,0.3,9577.86,EQ-1045,PRY-0478,2024-04-20,20260405_211439,sistema_hsec
Rotura tubería,Media,45.4,32106.29,EQ-1136,PRY-0407,2024-06-11,20260405_211439,sistema_hsec
Deslizamiento,Alta,0.1,22133.09,EQ-0931,PRY-0048,2024-10-04,20260405_211439,sistema_hsec
Falla software,Media,8.3,18399.53,EQ-0439,PRY-0400,2024-02-21,20260405_211439,sistema_hsec
Rotura tubería,Crítica,1.3,25558.35,EQ-0737,PRY-0033,2024-11-07,20260405_211439,sistema_hsec
Lluvia,Media,1.2,50475.79,EQ-0121,PRY-0124,2024-02-09,20260405_211439,sistema_hsec
Lluvia,BAJA,3.6,24450.4,EQ-1666,PRY-0101,2024-07-05,20260405_211439,sistema_hsec
Accidente,Media,30.7,28938.04,EQ-0591,PRY-0269,2024-12-21,20260405_211439,sistema_hsec
Falla software,BAJA,2.9,50849.52,EQ-1164,PRY-0376,2024-09-09,20260405_211439,sistema_hsec
Falla eléctrica,Alta,8.4,36179.92,EQ-0973,PRY-0294,2024-02-08,20260405_211439,sistema_hsec
Accidente,BAJA,0.5,24106.02,EQ-1265,PRY-0494,2024-11-11,20260405_211439,sistema_hsec
Deslizamiento,Baja,2.9,3389.84,EQ-0677,PRY-0024,2024-04-18,20260405_211439,sistema_hsec
Deslizamiento,Crítica,6.1,34405.3,EQ-0141,PRY-0007,2024-09-22,20260405_211439,sistema_hsec
Rotura tubería,Baja,24.3,9176.02,EQ-1399,PRY-0288,2024-08-01,20260405_211439,sistema_hsec
Falla eléctrica,Baja,4.3,5037.54,EQ-0224,PRY-0047,2024-05-16,20260405_211439,sistema_hsec
Accidente,Baja,3.5,46471.0,EQ-0700,PRY-0223,2024-12-13,20260405_211439,sistema_hsec
Deslizamiento,Crítica,-5.0,8922.54,EQ-0361,PRY-0356,2024-12-23,20260405_211439,sistema_hsec
Falla software,Media,3.6,31920.32,EQ-1133,PRY-0190,2024-06-08,20260405_211439,sistema_hsec
Falla software,Media,14.4,50195.77,EQ-1408,PRY-0140,2024-06-04,20260405_211439,sistema_hsec
Falla software,Media,0.3,15982.86,EQ-0970,PRY-0224,2024-07-01,20260405_211439,sistema_hsec
Falla mecánica,BAJA,7.2,25917.08,EQ-0675,PRY-0089,2024-09-13,20260405_211439,sistema_hsec
Lluvia,Alta,16.7,26803.12,EQ-0871,PRY-0347,2024-03-27,20260405_211439,sistema_hsec
Falla mecánica,Baja,4.8,3308.54,EQ-0952,PRY-0106,2024-04-12,20260405_211439,sistema_hsec
Falla mecánica,Media,-5.0,31446.92,EQ-1010,PRY-0184,2024-02-28,20260405_211439,sistema_hsec
Accidente,Baja,32.7,27690.08,EQ-1784,PRY-0286,2024-12-20,20260405_211439,sistema_hsec
Accidente,critica,1.5,2434.51,EQ-0229,PRY-0070,2024-01-14,20260405_211439,sistema_hsec
Deslizamiento,Media,18.3,21727.5,EQ-0898,PRY-0468,2024-01-19,20260405_211439,sistema_hsec
Rotura tubería,Alta,-5.0,36408.01,EQ-0592,PRY-0135,2024-02-13,20260405_211439,sistema_hsec
Lluvia,Media,15.2,42321.17,EQ-0847,PRY-0073,2024-05-28,20260405_211439,sistema_hsec
Accidente,Media,2.2,52763.86,EQ-0787,PRY-0370,2024-08-13,20260405_211439,sistema_hsec
Falla software,Baja,0.3,28941.33,EQ-0556,PRY-0012,2024-05-03,20260405_211439,sistema_hsec
Falla eléctrica,Baja,40.4,15728.06,EQ-0939,PRY-0046,2024-02-24,20260405_211439,sistema_hsec
Falla mecánica,BAJA,3.0,27249.43,EQ-0557,PRY-0132,2024-05-28,20260405_211439,sistema_hsec
Lluvia,Alta,4.1,40307.73,EQ-1578,PRY-0324,2024-05-10,20260405_211439,sistema_hsec
Falla mecánica,Alta,1.1,5219.8,EQ-1638,PRY-0023,2024-04-04,20260405_211439,sistema_hsec
Accidente,Alta,-5.0,23238.5,EQ-0678,PRY-0402,2024-03-04,20260405_211439,sistema_hsec
Falla eléctrica,Baja,21.7,19368.58,EQ-1648,PRY-0198,2024-02-16,20260405_211439,sistema_hsec
Rotura tubería,Alta,4.7,22469.07,EQ-1495,PRY-0353,2024-04-28,20260405_211439,sistema_hsec
Falla mecánica,Crítica,1.9,2164.12,EQ-0377,PRY-0008,2024-05-15,20260405_211439,sistema_hsec
Falla software,critica,1.1,4954.37,EQ-1704,PRY-0187,2024-12-01,20260405_211439,sistema_hsec
Rotura tubería,BAJA,12.3,41915.8,EQ-0881,PRY-0246,2024-09-21,20260405_211439,sistema_hsec
Accidente,Baja,7.4,41624.1,EQ-1993,PRY-0034,2024-08-22,20260405_211439,sistema_hsec
Rotura tubería,Baja,6.3,11498.47,EQ-0065,PRY-0377,2024-03-01,20260405_211439,sistema_hsec
Falla mecánica,Baja,23.8,46953.53,EQ-1918,PRY-0235,2024-08-23,20260405_211439,sistema_hsec
Lluvia,Media,3.8,28149.78,EQ-0300,PRY-0363,2024-10-03,20260405_211439,sistema_hsec
Falla mecánica,Baja,8.7,7396.48,EQ-0549,PRY-0281,2024-09-29,20260405_211439,sistema_hsec
Accidente,Media,1.1,23149.63,EQ-1805,PRY-0465,2024-02-23,20260405_211439,sistema_hsec
Lluvia,Media,2.2,25036.28,EQ-0528,PRY-0387,2024-07-24,20260405_211439,sistema_hsec
Falla eléctrica,Baja,2.3,50208.73,EQ-0453,PRY-0141,2024-08-23,20260405_211439,sistema_hsec
Deslizamiento,Crítica,20.2,36514.25,EQ-1504,PRY-0119,2024-08-06,20260405_211439,sistema_hsec
Falla mecánica,Alta,23.6,41724.29,EQ-1159,PRY-0457,2024-07-18,20260405_211439,sistema_hsec
Falla mecánica,Media,4.0,14349.93,EQ-0598,PRY-0401,2024-02-05,20260405_211439,sistema_hsec
Lluvia,critica,2.0,16933.54,EQ-0474,PRY-0035,2024-02-04,20260405_211439,sistema_hsec
Lluvia,Alta,3.7,35481.63,EQ-0787,PRY-0242,2024-08-08,20260405_211439,sistema_hsec
Deslizamiento,Baja,-5.0,31799.35,EQ-0969,PRY-0150,2024-07-28,20260405_211439,sistema_hsec
Falla software,Media,2.3,47639.85,EQ-0710,PRY-0195,2024-12-21,20260405_211439,sistema_hsec
Deslizamiento,Alta,5.7,26711.32,EQ-1742,PRY-0313,2024-01-02,20260405_211439,sistema_hsec
Accidente,BAJA,3.7,38506.21,EQ-0322,PRY-0284,2024-09-21,20260405_211439,sistema_hsec
Deslizamiento,Alta,32.5,49687.21,EQ-0105,PRY-0282,2024-06-20,20260405_211439,sistema_hsec
Falla software,Baja,18.3,3141.6,EQ-1678,PRY-0462,2024-10-15,20260405_211439,sistema_hsec
Rotura tubería,Media,2.9,21276.26,EQ-1850,PRY-0089,2024-10-28,20260405_211439,sistema_hsec
Rotura tubería,Alta,15.4,7863.99,EQ-1028,PRY-0160,2024-05-21,20260405_211439,sistema_hsec
Lluvia,critica,19.6,31927.35,EQ-1652,PRY-0082,2024-04-11,20260405_211439,sistema_hsec
Rotura tubería,critica,-5.0,32130.44,EQ-0063,PRY-0413,2024-08-27,20260405_211439,sistema_hsec
Accidente,Alta,36.3,50100.26,EQ-0670,PRY-0366,2024-10-26,20260405_211439,sistema_hsec
Rotura tubería,Media,2.6,53144.45,EQ-1070,PRY-0202,2024-11-17,20260405_211439,sistema_hsec
Falla eléctrica,BAJA,5.2,40837.21,EQ-0156,PRY-0011,2024-03-14,20260405_211439,sistema_hsec
Falla mecánica,Baja,1.8,14812.81,EQ-1776,PRY-0151,2024-08-22,20260405_211439,sistema_hsec
Falla eléctrica,Alta,3.4,14112.92,EQ-0979,PRY-0500,2024-05-08,20260405_211439,sistema_hsec
Deslizamiento,Media,7.3,52764.02,EQ-1492,PRY-0264,2024-07-08,20260405_211439,sistema_hsec
Deslizamiento,Crítica,3.7,16011.56,EQ-1400,PRY-0238,2024-03-28,20260405_211439,sistema_hsec
Falla eléctrica,BAJA,18.6,30622.88,EQ-0588,PRY-0491,2024-08-14,20260405_211439,sistema_hsec
Falla software,critica,26.5,41094.3,EQ-0571,PRY-0083,2024-08-16,20260405_211439,sistema_hsec
Lluvia,BAJA,10.0,54050.17,EQ-1765,PRY-0068,2024-11-26,20260405_211439,sistema_hsec
Deslizamiento,Crítica,0.8,4870.85,EQ-1801,PRY-0079,2024-09-23,20260405_211439,sistema_hsec
Accidente,BAJA,7.7,26701.73,EQ-0484,PRY-0080,2024-06-28,20260405_211439,sistema_hsec
Lluvia,Media,7.0,9788.93,EQ-1249,PRY-0100,2024-07-30,20260405_211439,sistema_hsec
Lluvia,Alta,20.8,41262.09,EQ-0204,PRY-0466,2024-01-28,20260405_211439,sistema_hsec
Rotura tubería,Media,5.4,23891.11,EQ-0340,PRY-0243,2024-07-27,20260405_211439,sistema_hsec
Lluvia,Media,13.2,30175.9,EQ-1237,PRY-0154,2024-01-12,20260405_211439,sistema_hsec
Falla mecánica,Media,1.4,8480.83,EQ-1299,PRY-0431,2024-10-02,20260405_211439,sistema_hsec
Falla eléctrica,BAJA,1.5,20520.4,EQ-1181,PRY-0495,2024-01-06,20260405_211439,sistema_hsec
Deslizamiento,BAJA,27.2,24936.95,EQ-1079,PRY-0402,2024-02-19,20260405_211439,sistema_hsec
Accidente,BAJA,2.7,38230.86,EQ-1614,PRY-0171,2024-06-23,20260405_211439,sistema_hsec
Deslizamiento,Baja,20.4,9917.09,EQ-1265,PRY-0245,2024-07-23,20260405_211439,sistema_hsec
Falla eléctrica,Alta,8.4,11391.64,EQ-0172,PRY-0296,2024-04-05,20260405_211439,sistema_hsec
Falla eléctrica,Baja,2.9,1168.29,EQ-0414,PRY-0235,2024-04-04,20260405_211439,sistema_hsec
Deslizamiento,Alta,1.6,27974.1,EQ-0820,PRY-0250,2024-04-24,20260405_211439,sistema_hsec
Falla mecánica,BAJA,23.1,30186.49,EQ-0265,PRY-0083,2024-02-05,20260405_211439,sistema_hsec
Accidente,Baja,1.6,18703.31,EQ-0716,PRY-0314,2024-01-29,20260405_211439,sistema_hsec
Falla software,Crítica,10.9,47807.58,EQ-1006,PRY-0016,2024-01-29,20260405_211439,sistema_hsec
Rotura tubería,Alta,2.4,40096.76,EQ-0040,PRY-0390,2024-11-21,20260405_211439,sistema_hsec
Accidente,BAJA,16.5,54447.16,EQ-0599,PRY-0204,2024-06-13,20260405_211439,sistema_hsec
Deslizamiento,BAJA,5.4,4996.41,EQ-0300,PRY-0405,2024-01-04,20260405_211439,sistema_hsec
Accidente,BAJA,6.6,48591.34,EQ-0166,PRY-0230,2024-08-01,20260405_211439,sistema_hsec
Deslizamiento,Alta,7.6,40198.42,EQ-1072,PRY-0455,2024-04-22,20260405_211439,sistema_hsec
Falla mecánica,BAJA,13.7,3473.44,EQ-0543,PRY-0301,2024-04-09,20260405_211439,sistema_hsec
Falla mecánica,BAJA,6.2,37024.97,EQ-1540,PRY-0110,2024-11-05,20260405_211439,sistema_hsec
Accidente,Media,9.1,33657.41,EQ-1567,PRY-0158,2024-04-07,20260405_211439,sistema_hsec
Falla eléctrica,Alta,15.3,14348.94,EQ-0157,PRY-0260,2024-03-08,20260405_211439,sistema_hsec
Falla mecánica,Media,13.5,22408.47,EQ-1735,PRY-0155,2024-09-09,20260405_211439,sistema_hsec
Falla eléctrica,Media,11.4,48885.29,EQ-1073,PRY-0170,2024-03-20,20260405_211439,sistema_hsec
Falla eléctrica,critica,0.5,14286.81,EQ-0699,PRY-0326,2024-10-17,20260405_211439,sistema_hsec
Falla eléctrica,BAJA,2.8,42318.13,EQ-0333,PRY-0225,2024-06-08,20260405_211439,sistema_hsec
Deslizamiento,Baja,3.8,53419.65,EQ-0272,PRY-0430,2024-11-15,20260405_211439,sistema_hsec
Falla software,Alta,2.6,49537.91,EQ-1684,PRY-0279,2024-01-25,20260405_211439,sistema_hsec
Falla software,Alta,9.6,15367.28,EQ-1415,PRY-0132,2024-03-08,20260405_211439,sistema_hsec
Rotura tubería,Media,4.4,13493.73,EQ-0515,PRY-0061,2024-08-12,20260405_211439,sistema_hsec
Falla software,Alta,1.9,37588.6,EQ-0436,PRY-0246,2024-11-11,20260405_211439,sistema_hsec
Rotura tubería,Media,18.1,1362.26,EQ-0031,PRY-0366,2024-09-10,20260405_211439,sistema_hsec
Falla software,Crítica,0.2,46664.93,EQ-1580,PRY-0119,2024-11-17,20260405_211439,sistema_hsec
Rotura tubería,Alta,0.5,43197.94,EQ-0863,PRY-0161,2024-07-30,20260405_211439,sistema_hsec
Accidente,Media,5.2,19893.77,EQ-1944,PRY-0264,2024-09-05,20260405_211439,sistema_hsec
Accidente,critica,0.4,30246.36,EQ-0427,PRY-0052,2024-03-04,20260405_211439,sistema_hsec
Falla software,BAJA,1.2,5116.58,EQ-1594,PRY-0076,2024-12-05,20260405_211439,sistema_hsec
Deslizamiento,Baja,3.0,38993.89,EQ-1250,PRY-0406,2024-09-02,20260405_211439,sistema_hsec
Falla software,Baja,7.9,51181.6,EQ-0332,PRY-0414,2024-02-04,20260405_211439,sistema_hsec
Lluvia,Crítica,7.2,24772.07,EQ-1899,PRY-0259,2024-03-15,20260405_211439,sistema_hsec
Rotura tubería,Media,7.6,16074.79,EQ-0327,PRY-0141,2024-04-26,20260405_211439,sistema_hsec
Falla mecánica,Media,16.0,9201.0,EQ-0399,PRY-0292,2024-08-12,20260405_211439,sistema_hsec
Lluvia,Alta,7.4,40099.3,EQ-1965,PRY-0355,2024-07-04,20260405_211439,sistema_hsec
Falla mecánica,Baja,12.4,54218.72,EQ-1133,PRY-0224,2024-12-18,20260405_211439,sistema_hsec
Falla software,Media,0.5,13097.36,EQ-0057,PRY-0434,2024-01-04,20260405_211439,sistema_hsec
Rotura tubería,Baja,3.8,12294.06,EQ-0836,PRY-0047,2024-01-13,20260405_211439,sistema_hsec
Falla eléctrica,Media,3.2,26133.85,EQ-0296,PRY-0022,2024-10-13,20260405_211439,sistema_hsec
Lluvia,Crítica,22.2,45742.83,EQ-0205,PRY-0340,2024-05-02,20260405_211439,sistema_hsec
Rotura tubería,Crítica,20.4,11978.38,EQ-0104,PRY-0314,2024-08-05,20260405_211439,sistema_hsec
Lluvia,BAJA,3.5,53485.02,EQ-0610,PRY-0319,2024-10-23,20260405_211439,sistema_hsec
Falla mecánica,critica,-5.0,1809.22,EQ-1878,PRY-0178,2024-02-28,20260405_211439,sistema_hsec
Falla mecánica,Alta,6.4,19484.64,EQ-1325,PRY-0194,2024-12-26,20260405_211439,sistema_hsec
Accidente,Media,6.8,12078.66,EQ-0593,PRY-0215,2024-05-30,20260405_211439,sistema_hsec
Falla mecánica,Media,9.5,16835.78,EQ-0301,PRY-0309,2024-07-20,20260405_211439,sistema_hsec
Rotura tubería,Media,1.5,14203.43,EQ-0393,PRY-0064,2024-07-08,20260405_211439,sistema_hsec
Lluvia,Media,10.0,11683.85,EQ-1116,PRY-0390,2024-12-04,20260405_211439,sistema_hsec
Deslizamiento,Media,15.5,700.83,EQ-0579,PRY-0044,2024-03-12,20260405_211439,sistema_hsec
Accidente,Alta,3.2,53957.49,EQ-1492,PRY-0378,2024-03-12,20260405_211439,sistema_hsec
Falla eléctrica,Alta,19.0,32507.7,EQ-0367,PRY-0246,2024-03-18,20260405_211439,sistema_hsec
Falla eléctrica,Alta,1.6,33366.43,EQ-1784,PRY-0130,2024-10-15,20260405_211439,sistema_hsec
Falla mecánica,BAJA,3.6,52019.41,EQ-1853,PRY-0243,2024-05-07,20260405_211439,sistema_hsec
Falla software,Alta,3.6,19366.99,EQ-0459,PRY-0003,2024-05-23,20260405_211439,sistema_hsec
Falla software,Alta,0.3,41280.67,EQ-1485,PRY-0349,2024-02-29,20260405_211439,sistema_hsec
Rotura tubería,Alta,14.7,37473.6,EQ-1989,PRY-0160,2024-01-26,20260405_211439,sistema_hsec
Accidente,Alta,8.2,12644.36,EQ-0009,PRY-0027,2024-05-22,20260405_211439,sistema_hsec
Rotura tubería,Alta,0.9,6756.07,EQ-0408,PRY-0383,2024-09-16,20260405_211439,sistema_hsec
Deslizamiento,Media,6.6,40323.78,EQ-1923,PRY-0022,2024-10-04,20260405_211439,sistema_hsec
Accidente,BAJA,10.1,17272.04,EQ-0476,PRY-0026,2024-04-15,20260405_211439,sistema_hsec
Deslizamiento,Baja,2.6,17165.31,EQ-0682,PRY-0478,2024-08-03,20260405_211439,sistema_hsec
Falla mecánica,Baja,8.3,26993.63,EQ-1843,PRY-0052,2024-07-21,20260405_211439,sistema_hsec
Falla mecánica,Media,4.5,19572.49,EQ-1906,PRY-0246,2024-12-11,20260405_211439,sistema_hsec
Rotura tubería,BAJA,3.4,12836.73,EQ-1294,PRY-0331,2024-09-26,20260405_211439,sistema_hsec
Accidente,Media,8.3,34706.1,EQ-0258,PRY-0082,2024-03-31,20260405_211439,sistema_hsec
Falla mecánica,BAJA,0.3,17787.68,EQ-1712,PRY-0060,2024-07-26,20260405_211439,sistema_hsec
Lluvia,Alta,9.0,14112.13,EQ-0952,PRY-0151,2024-12-13,20260405_211439,sistema_hsec
Falla eléctrica,critica,1.0,42204.86,EQ-0233,PRY-0282,2024-07-20,20260405_211439,sistema_hsec
Falla eléctrica,BAJA,2.9,45542.56,EQ-1181,PRY-0261,2024-12-18,20260405_211439,sistema_hsec
Deslizamiento,BAJA,5.8,53937.36,EQ-1367,PRY-0194,2024-08-07,20260405_211439,sistema_hsec
Lluvia,Alta,4.2,22659.89,EQ-0382,PRY-0324,2024-02-23,20260405_211439,sistema_hsec
Falla eléctrica,Media,19.5,27421.0,EQ-0549,PRY-0030,2024-12-10,20260405_211439,sistema_hsec
Lluvia,Media,3.2,53562.31,EQ-0460,PRY-0495,2024-06-24,20260405_211439,sistema_hsec
Falla software,Crítica,-5.0,32853.92,EQ-0562,PRY-0179,2024-11-02,20260405_211439,sistema_hsec
