equipo_id,tipo_equipo,horas_trabajadas,combustible_L,estado,eficiencia_pct,fecha_registro,_ingested_at,_source
EQ-0204,Retroexcavadora,1145.7,4997.2,null,85.9,2024-07-11,20260405_172418,iot_telemetry
EQ-0344,Volquete,745.0,3229.3,Falla crítica,60.4,2024-01-25,20260405_172418,iot_telemetry
EQ-0153,Grúa,865.0,4217.4,En espera,62.3,2024-03-27,20260405_172418,iot_telemetry
EQ-0897,Pavimentadora,652.7,3392.2,Operativo,41.7,2024-09-05,20260405_172418,iot_telemetry
EQ-1850,Retroexcavadora,577.9,2867.1,Falla crítica,93.1,2024-07-11,20260405_172418,iot_telemetry
EQ-1022,Excavadora,1744.7,915.4,En espera,91.5,2024-07-24,20260405_172418,iot_telemetry
EQ-0411,Excavadora,2027.0,923.5,En espera,43.2,2024-08-20,20260405_172418,iot_telemetry
EQ-1591,Volquete,1510.6,307.3,OPERATIVO,100.9,2024-01-11,20260405_172418,iot_telemetry
EQ-0051,Excavadora,894.5,718.1,null,56.7,2024-09-11,20260405_172418,iot_telemetry
EQ-0908,Volquete,2140.0,4136.7,Falla crítica,77.7,2024-02-12,20260405_172418,iot_telemetry
EQ-0673,Excavadora,351.4,3691.3,En espera,56.5,2024-11-24,20260405_172418,iot_telemetry
EQ-1090,Excavadora,822.8,465.6,Mantenimiento,77.1,2024-02-13,20260405_172418,iot_telemetry
EQ-1363,Retroexcavadora,629.7,4355.5,Operativo,96.4,2024-12-10,20260405_172418,iot_telemetry
EQ-0198,Pavimentadora,1831.2,2151.0,Falla crítica,58.9,2024-02-23,20260405_172418,iot_telemetry
EQ-1895,Pavimentadora,235.7,5170.1,Mantenimiento,101.2,2024-07-12,20260405_172418,iot_telemetry
EQ-1310,Grúa,1067.3,5256.5,OPERATIVO,104.3,2024-08-30,20260405_172418,iot_telemetry
EQ-0694,Pavimentadora,492.9,2115.3,En espera,68.8,2024-09-25,20260405_172418,iot_telemetry
EQ-0525,Rodillo,1056.9,1726.9,null,62.9,2024-09-20,20260405_172418,iot_telemetry
EQ-1737,Excavadora,1722.6,2223.9,Operativo,80.4,2024-08-24,20260405_172418,iot_telemetry
EQ-0048,Retroexcavadora,542.8,3038.8,En espera,40.6,2024-07-08,20260405_172418,iot_telemetry
EQ-0522,Motoniveladora,1554.7,3954.6,Falla crítica,52.1,2024-05-17,20260405_172418,iot_telemetry
EQ-0840,Volquete,2056.8,3201.3,null,69.2,2024-12-20,20260405_172418,iot_telemetry
EQ-0909,Rodillo,938.9,794.3,null,74.8,2024-12-03,20260405_172418,iot_telemetry
EQ-1062,Rodillo,1990.3,536.7,OPERATIVO,95.5,2024-02-29,20260405_172418,iot_telemetry
EQ-0636,Motoniveladora,604.1,224.7,Falla crítica,50.7,2024-04-19,20260405_172418,iot_telemetry
EQ-1222,Motoniveladora,1415.3,4446.6,Mantenimiento,48.0,2024-09-19,20260405_172418,iot_telemetry
EQ-1908,Rodillo,649.4,4095.8,Operativo,67.5,2024-06-10,20260405_172418,iot_telemetry
EQ-1967,Pavimentadora,1611.5,2139.2,Mantenimiento,78.9,2024-05-19,20260405_172418,iot_telemetry
EQ-1968,Retroexcavadora,2039.7,1742.0,Operativo,53.2,2024-11-09,20260405_172418,iot_telemetry
EQ-0200,Rodillo,1146.2,3162.3,OPERATIVO,87.8,2024-08-28,20260405_172418,iot_telemetry
EQ-1358,Compactadora,766.0,4543.6,En espera,54.3,2024-05-05,20260405_172418,iot_telemetry
EQ-1273,Grúa,287.9,2568.2,Operativo,86.5,2024-02-08,20260405_172418,iot_telemetry
EQ-1702,Excavadora,319.3,3021.1,En espera,48.0,2024-01-26,20260405_172418,iot_telemetry
EQ-0368,Volquete,1240.1,1384.2,null,44.9,2024-08-02,20260405_172418,iot_telemetry
EQ-1560,Compactadora,548.7,992.1,OPERATIVO,48.2,2024-06-10,20260405_172418,iot_telemetry
EQ-0817,Rodillo,472.9,2759.0,Operativo,52.7,2024-09-08,20260405_172418,iot_telemetry
EQ-1120,Volquete,259.2,3618.0,null,92.8,2024-05-21,20260405_172418,iot_telemetry
EQ-1089,Excavadora,2062.1,5040.5,Falla crítica,103.7,2024-10-03,20260405_172418,iot_telemetry
EQ-1499,Volquete,733.0,1963.2,Falla crítica,55.9,2024-08-19,20260405_172418,iot_telemetry
EQ-1536,Grúa,413.8,933.8,Falla crítica,89.6,2024-01-16,20260405_172418,iot_telemetry
EQ-0758,Compactadora,482.4,2760.0,OPERATIVO,42.1,2024-06-18,20260405_172418,iot_telemetry
EQ-0372,Compactadora,1238.2,3737.6,Mantenimiento,88.2,2024-11-18,20260405_172418,iot_telemetry
EQ-0910,Excavadora,1436.2,3946.3,null,68.4,2024-02-07,20260405_172418,iot_telemetry
EQ-0415,Pavimentadora,2186.1,1693.3,Falla crítica,99.5,2024-10-15,20260405_172418,iot_telemetry
EQ-0167,Pavimentadora,599.8,1662.7,null,95.9,2024-02-29,20260405_172418,iot_telemetry
EQ-0370,Compactadora,810.4,2550.9,null,67.3,2024-01-19,20260405_172418,iot_telemetry
EQ-1815,Retroexcavadora,1732.9,5445.6,null,67.4,2024-02-02,20260405_172418,iot_telemetry
EQ-0163,Excavadora,1674.6,4632.8,Operativo,71.0,2024-02-10,20260405_172418,iot_telemetry
EQ-0630,Compactadora,1316.6,786.4,OPERATIVO,76.0,2024-05-31,20260405_172418,iot_telemetry
EQ-0034,Retroexcavadora,1011.8,1888.2,OPERATIVO,64.4,2024-10-28,20260405_172418,iot_telemetry
EQ-0077,Motoniveladora,1341.7,3685.8,Falla crítica,64.6,2024-08-22,20260405_172418,iot_telemetry
EQ-0850,Pavimentadora,1796.6,4621.7,Mantenimiento,87.1,2024-04-12,20260405_172418,iot_telemetry
EQ-1078,Pavimentadora,666.5,5455.5,Falla crítica,69.0,2024-05-11,20260405_172418,iot_telemetry
EQ-1573,Excavadora,195.8,539.6,Operativo,81.7,2024-08-31,20260405_172418,iot_telemetry
EQ-0670,Grúa,1745.6,4395.7,Operativo,66.3,2024-11-19,20260405_172418,iot_telemetry
EQ-0013,Compactadora,302.8,3911.2,Mantenimiento,94.0,2024-03-14,20260405_172418,iot_telemetry
EQ-1080,Retroexcavadora,2153.2,434.2,En espera,55.1,2024-01-07,20260405_172418,iot_telemetry
EQ-1448,Grúa,679.0,4739.1,Mantenimiento,75.7,2024-05-10,20260405_172418,iot_telemetry
EQ-1849,Grúa,1122.8,4575.4,OPERATIVO,76.6,2024-06-28,20260405_172418,iot_telemetry
EQ-0272,Retroexcavadora,712.9,3343.2,OPERATIVO,46.0,2024-05-19,20260405_172418,iot_telemetry
EQ-1152,Motoniveladora,2094.2,3146.9,Operativo,97.7,2024-05-09,20260405_172418,iot_telemetry
EQ-0997,Volquete,1227.3,2456.4,null,70.5,2024-07-25,20260405_172418,iot_telemetry
EQ-1145,Motoniveladora,1064.4,4685.2,Mantenimiento,88.9,2024-08-12,20260405_172418,iot_telemetry
EQ-1500,Excavadora,1176.6,2324.6,En espera,45.2,2024-12-05,20260405_172418,iot_telemetry
EQ-1703,Pavimentadora,1777.5,2564.4,Mantenimiento,68.8,2024-08-02,20260405_172418,iot_telemetry
EQ-1259,Pavimentadora,170.4,379.6,En espera,91.9,2024-04-02,20260405_172418,iot_telemetry
EQ-0642,Retroexcavadora,946.7,3223.2,En espera,73.9,2024-07-28,20260405_172418,iot_telemetry
EQ-1988,Excavadora,2187.0,3278.5,Falla crítica,79.4,2024-05-02,20260405_172418,iot_telemetry
EQ-0324,Rodillo,741.1,4572.2,Operativo,52.7,2024-11-13,20260405_172418,iot_telemetry
EQ-0360,Excavadora,817.4,1786.7,En espera,63.0,2024-12-04,20260405_172418,iot_telemetry
EQ-0154,Compactadora,351.7,760.6,En espera,104.1,2024-06-05,20260405_172418,iot_telemetry
EQ-0898,Pavimentadora,86.7,3329.7,Operativo,90.2,2024-01-02,20260405_172418,iot_telemetry
EQ-0187,Compactadora,1443.4,901.7,null,56.7,2024-06-09,20260405_172418,iot_telemetry
EQ-1157,Excavadora,431.6,3568.2,Falla crítica,64.0,2024-04-19,20260405_172418,iot_telemetry
EQ-1641,Volquete,1831.3,210.5,Falla crítica,93.8,2024-11-14,20260405_172418,iot_telemetry
EQ-1442,Motoniveladora,1607.6,4210.1,null,103.5,2024-07-18,20260405_172418,iot_telemetry
EQ-0940,Excavadora,1250.6,5128.0,Mantenimiento,51.4,2024-04-11,20260405_172418,iot_telemetry
EQ-0083,Grúa,1552.3,4056.8,Mantenimiento,43.9,2024-06-23,20260405_172418,iot_telemetry
EQ-1051,Compactadora,335.8,2637.1,OPERATIVO,59.8,2024-11-28,20260405_172418,iot_telemetry
EQ-0082,Compactadora,827.0,3029.1,En espera,52.1,2024-07-01,20260405_172418,iot_telemetry
EQ-0989,Excavadora,1930.6,3937.8,null,86.0,2024-04-15,20260405_172418,iot_telemetry
EQ-1549,Excavadora,1664.4,1154.6,En espera,70.3,2024-10-23,20260405_172418,iot_telemetry
EQ-0591,Retroexcavadora,932.8,4387.5,Mantenimiento,86.7,2024-02-19,20260405_172418,iot_telemetry
EQ-0288,Excavadora,277.3,1357.7,OPERATIVO,75.3,2024-10-23,20260405_172418,iot_telemetry
EQ-1065,Compactadora,2068.5,5407.9,null,78.6,2024-10-13,20260405_172418,iot_telemetry
EQ-0052,Volquete,610.5,5491.0,En espera,83.3,2024-01-14,20260405_172418,iot_telemetry
EQ-1489,Rodillo,19.2,2536.0,Falla crítica,72.2,2024-06-01,20260405_172418,iot_telemetry
EQ-0060,Grúa,944.3,57.0,null,59.1,2024-09-20,20260405_172418,iot_telemetry
EQ-1311,Rodillo,1334.4,4819.9,Operativo,88.7,2024-02-16,20260405_172418,iot_telemetry
EQ-0264,Excavadora,579.8,3665.6,null,74.2,2024-06-29,20260405_172418,iot_telemetry
EQ-1551,Volquete,819.8,2321.8,Falla crítica,61.0,2024-09-17,20260405_172418,iot_telemetry
EQ-0811,Compactadora,1030.0,4380.6,OPERATIVO,69.2,2024-07-06,20260405_172418,iot_telemetry
EQ-1864,Pavimentadora,2177.5,4645.6,Mantenimiento,58.0,2024-09-28,20260405_172418,iot_telemetry
EQ-0568,Volquete,648.8,1218.6,Mantenimiento,66.0,2024-11-24,20260405_172418,iot_telemetry
EQ-0632,Pavimentadora,2038.0,4895.2,En espera,51.5,2024-11-15,20260405_172418,iot_telemetry
EQ-1788,Retroexcavadora,943.4,2812.0,null,61.5,2024-12-22,20260405_172418,iot_telemetry
EQ-1074,Motoniveladora,2052.3,3338.8,null,98.6,2024-09-26,20260405_172418,iot_telemetry
EQ-1022,Grúa,1726.3,1097.2,Mantenimiento,99.3,2024-08-20,20260405_172418,iot_telemetry
EQ-1723,Pavimentadora,819.7,4938.9,OPERATIVO,91.0,2024-02-28,20260405_172418,iot_telemetry
EQ-1092,Compactadora,229.4,3276.8,En espera,92.9,2024-03-21,20260405_172418,iot_telemetry
EQ-0429,Pavimentadora,1511.6,2471.4,null,49.8,2024-08-10,20260405_172418,iot_telemetry
EQ-1296,Excavadora,509.8,4202.1,Operativo,101.1,2024-03-23,20260405_172418,iot_telemetry
EQ-1319,Compactadora,317.6,4995.2,Operativo,95.0,2024-04-17,20260405_172418,iot_telemetry
EQ-0097,Pavimentadora,1249.1,2059.4,En espera,99.2,2024-08-01,20260405_172418,iot_telemetry
EQ-1524,Retroexcavadora,586.5,3018.0,Falla crítica,71.8,2024-12-07,20260405_172418,iot_telemetry
EQ-1596,Excavadora,614.4,3476.1,En espera,94.5,2024-05-31,20260405_172418,iot_telemetry
EQ-0602,Grúa,749.5,5058.0,Operativo,57.7,2024-01-31,20260405_172418,iot_telemetry
EQ-1642,Rodillo,783.2,170.5,Mantenimiento,66.0,2024-08-06,20260405_172418,iot_telemetry
EQ-0394,Excavadora,545.1,1097.2,Falla crítica,73.9,2024-12-26,20260405_172418,iot_telemetry
EQ-0989,Rodillo,1929.2,364.4,OPERATIVO,79.5,2024-12-30,20260405_172418,iot_telemetry
EQ-1273,Rodillo,1791.0,482.3,null,81.4,2024-10-28,20260405_172418,iot_telemetry
EQ-1119,Excavadora,357.5,2425.7,Operativo,80.2,2024-09-09,20260405_172418,iot_telemetry
EQ-0049,Retroexcavadora,464.4,553.2,null,48.2,2024-07-07,20260405_172418,iot_telemetry
EQ-1672,Grúa,134.5,1561.6,Operativo,89.9,2024-04-12,20260405_172418,iot_telemetry
EQ-0771,Retroexcavadora,295.0,1572.9,null,88.5,2024-07-06,20260405_172418,iot_telemetry
EQ-0335,Pavimentadora,1012.9,2635.9,Operativo,73.4,2024-07-28,20260405_172418,iot_telemetry
EQ-1067,Rodillo,200.8,3025.3,Operativo,43.6,2024-12-23,20260405_172418,iot_telemetry
EQ-1552,Rodillo,193.2,4646.1,Operativo,49.2,2024-01-01,20260405_172418,iot_telemetry
EQ-0622,Rodillo,1803.9,4292.3,null,53.6,2024-05-09,20260405_172418,iot_telemetry
EQ-1379,Excavadora,1208.7,2337.0,null,62.4,2024-01-01,20260405_172418,iot_telemetry
EQ-0174,Volquete,1701.1,469.1,En espera,56.8,2024-04-17,20260405_172418,iot_telemetry
EQ-0202,Grúa,363.0,5467.4,Mantenimiento,78.1,2024-11-29,20260405_172418,iot_telemetry
EQ-0880,Pavimentadora,1625.6,2093.0,OPERATIVO,61.0,2024-12-01,20260405_172418,iot_telemetry
EQ-0178,Retroexcavadora,699.2,786.4,Falla crítica,85.3,2024-04-18,20260405_172418,iot_telemetry
EQ-1231,Excavadora,2005.6,4403.6,OPERATIVO,59.0,2024-04-21,20260405_172418,iot_telemetry
EQ-0558,Compactadora,584.3,1880.3,En espera,71.6,2024-08-09,20260405_172418,iot_telemetry
EQ-0089,Rodillo,1609.6,2037.8,En espera,75.3,2024-09-03,20260405_172418,iot_telemetry
EQ-1955,Motoniveladora,915.2,4650.9,null,95.0,2024-04-24,20260405_172418,iot_telemetry
EQ-1796,Pavimentadora,2136.8,2821.3,OPERATIVO,53.3,2024-07-01,20260405_172418,iot_telemetry
EQ-1534,Motoniveladora,1656.1,4933.0,OPERATIVO,93.1,2024-02-08,20260405_172418,iot_telemetry
EQ-0601,Grúa,1587.7,2211.6,Falla crítica,58.4,2024-04-12,20260405_172418,iot_telemetry
EQ-1477,Compactadora,2003.9,3262.6,OPERATIVO,70.1,2024-05-21,20260405_172418,iot_telemetry
EQ-0763,Pavimentadora,2159.2,4460.1,null,75.2,2024-07-15,20260405_172418,iot_telemetry
EQ-0319,Motoniveladora,150.0,1627.0,null,59.6,2024-11-04,20260405_172418,iot_telemetry
EQ-1849,Rodillo,158.1,753.2,Mantenimiento,97.6,2024-07-09,20260405_172418,iot_telemetry
EQ-0316,Excavadora,-1.0,550.6,Operativo,93.3,2024-12-14,20260405_172418,iot_telemetry
EQ-1881,Rodillo,-1.0,4109.0,Mantenimiento,55.0,2024-11-13,20260405_172418,iot_telemetry
EQ-0347,Pavimentadora,1244.1,2068.4,En espera,102.8,2024-02-10,20260405_172418,iot_telemetry
EQ-0170,Compactadora,278.5,1389.9,Mantenimiento,63.0,2024-06-09,20260405_172418,iot_telemetry
EQ-1588,Motoniveladora,7.7,417.8,Falla crítica,69.4,2024-03-24,20260405_172418,iot_telemetry
EQ-0988,Motoniveladora,1740.3,4915.3,Falla crítica,104.5,2024-08-03,20260405_172418,iot_telemetry
EQ-1897,Motoniveladora,103.9,474.6,Mantenimiento,104.2,2024-04-28,20260405_172418,iot_telemetry
EQ-1679,Retroexcavadora,900.4,4375.5,En espera,90.6,2024-01-10,20260405_172418,iot_telemetry
EQ-0024,Motoniveladora,1452.8,4295.8,Falla crítica,102.9,2024-10-14,20260405_172418,iot_telemetry
EQ-1753,Compactadora,1435.7,4449.8,Falla crítica,98.6,2024-12-26,20260405_172418,iot_telemetry
EQ-0463,Rodillo,1976.0,3887.2,OPERATIVO,103.9,2024-11-12,20260405_172418,iot_telemetry
EQ-0080,Excavadora,2119.9,2754.8,En espera,73.9,2024-02-02,20260405_172418,iot_telemetry
EQ-0419,Rodillo,1570.9,1528.8,Falla crítica,76.7,2024-02-25,20260405_172418,iot_telemetry
EQ-1289,Excavadora,1415.4,4881.0,En espera,46.2,2024-11-30,20260405_172418,iot_telemetry
EQ-1088,Retroexcavadora,1219.4,838.6,Operativo,104.8,2024-10-31,20260405_172418,iot_telemetry
EQ-1771,Volquete,1734.0,5008.7,En espera,91.1,2024-03-21,20260405_172418,iot_telemetry
EQ-1753,Retroexcavadora,2012.4,639.9,Falla crítica,59.8,2024-08-04,20260405_172418,iot_telemetry
EQ-1376,Grúa,1117.0,2787.1,En espera,101.6,2024-08-10,20260405_172418,iot_telemetry
EQ-0139,Motoniveladora,787.2,2498.2,OPERATIVO,64.2,2024-07-25,20260405_172418,iot_telemetry
EQ-1894,Motoniveladora,114.1,1044.0,Falla crítica,43.0,2024-08-31,20260405_172418,iot_telemetry
EQ-0287,Excavadora,32.6,1108.0,null,74.1,2024-12-03,20260405_172418,iot_telemetry
EQ-1262,Motoniveladora,1238.7,353.1,OPERATIVO,43.5,2024-12-08,20260405_172418,iot_telemetry
EQ-0892,Grúa,1009.0,4755.9,Operativo,57.2,2024-08-14,20260405_172418,iot_telemetry
EQ-0444,Volquete,1438.7,67.6,OPERATIVO,44.0,2024-08-16,20260405_172418,iot_telemetry
EQ-1472,Compactadora,957.8,841.9,Mantenimiento,74.9,2024-09-06,20260405_172418,iot_telemetry
EQ-0294,Pavimentadora,2193.5,4198.6,Falla crítica,40.8,2024-03-01,20260405_172418,iot_telemetry
EQ-0248,Volquete,1258.2,4230.0,En espera,100.2,2024-11-17,20260405_172418,iot_telemetry
EQ-1925,Compactadora,1077.2,420.3,Operativo,62.8,2024-07-12,20260405_172418,iot_telemetry
EQ-0463,Motoniveladora,1967.4,5205.4,Falla crítica,80.0,2024-04-21,20260405_172418,iot_telemetry
EQ-0632,Excavadora,553.4,3216.5,null,40.1,2024-04-17,20260405_172418,iot_telemetry
EQ-0590,Compactadora,869.6,4896.0,Mantenimiento,100.7,2024-11-10,20260405_172418,iot_telemetry
EQ-0926,Motoniveladora,1738.3,1869.7,OPERATIVO,74.2,2024-02-29,20260405_172418,iot_telemetry
EQ-1150,Motoniveladora,645.5,3471.8,OPERATIVO,77.3,2024-05-27,20260405_172418,iot_telemetry
EQ-0149,Pavimentadora,1342.4,4282.2,OPERATIVO,44.3,2024-12-15,20260405_172418,iot_telemetry
EQ-0608,Retroexcavadora,510.0,1613.5,Falla crítica,103.6,2024-11-26,20260405_172418,iot_telemetry
EQ-1387,Pavimentadora,1010.2,3892.9,Operativo,93.6,2024-07-13,20260405_172418,iot_telemetry
EQ-1092,Motoniveladora,629.0,871.3,Mantenimiento,94.2,2024-07-07,20260405_172418,iot_telemetry
EQ-0545,Rodillo,1065.1,4481.6,Mantenimiento,81.2,2024-03-18,20260405_172418,iot_telemetry
EQ-0232,Retroexcavadora,1864.2,1185.2,OPERATIVO,48.9,2024-03-06,20260405_172418,iot_telemetry
EQ-1342,Volquete,783.3,1302.5,En espera,45.8,2024-07-22,20260405_172418,iot_telemetry
EQ-1176,Retroexcavadora,1729.2,2891.0,En espera,65.3,2024-05-21,20260405_172418,iot_telemetry
EQ-1895,Pavimentadora,301.4,2352.3,En espera,53.1,2024-11-22,20260405_172418,iot_telemetry
EQ-1492,Excavadora,721.8,1050.2,Falla crítica,102.6,2024-12-01,20260405_172418,iot_telemetry
EQ-0651,Grúa,932.1,4398.5,null,93.4,2024-09-18,20260405_172418,iot_telemetry
EQ-1750,Retroexcavadora,1934.9,3268.3,En espera,102.4,2024-11-29,20260405_172418,iot_telemetry
EQ-1995,Retroexcavadora,1461.1,3610.7,null,56.3,2024-05-03,20260405_172418,iot_telemetry
EQ-0045,Excavadora,771.7,1494.8,OPERATIVO,69.3,2024-09-01,20260405_172418,iot_telemetry
EQ-0737,Volquete,202.8,2363.6,null,42.5,2024-09-25,20260405_172418,iot_telemetry
EQ-0833,Rodillo,1451.3,4942.0,Mantenimiento,55.6,2024-02-24,20260405_172418,iot_telemetry
EQ-1018,Rodillo,990.3,3250.2,Falla crítica,83.6,2024-04-14,20260405_172418,iot_telemetry
EQ-1391,Rodillo,2185.3,1745.0,Mantenimiento,60.4,2024-10-16,20260405_172418,iot_telemetry
EQ-1497,Excavadora,853.0,5144.7,Mantenimiento,93.2,2024-01-11,20260405_172418,iot_telemetry
EQ-0992,Retroexcavadora,1033.9,438.7,Operativo,41.3,2024-02-17,20260405_172418,iot_telemetry
EQ-1665,Retroexcavadora,1208.4,4210.9,Mantenimiento,74.8,2024-11-24,20260405_172418,iot_telemetry
EQ-1427,Retroexcavadora,1858.2,2384.1,Operativo,95.5,2024-01-24,20260405_172418,iot_telemetry
EQ-0758,Grúa,1655.7,3559.2,Operativo,63.8,2024-04-17,20260405_172418,iot_telemetry
EQ-0635,Compactadora,496.3,3454.0,Mantenimiento,78.6,2024-08-13,20260405_172418,iot_telemetry
EQ-0148,Motoniveladora,645.0,3953.7,OPERATIVO,94.3,2024-04-10,20260405_172418,iot_telemetry
EQ-1191,Volquete,166.5,5498.0,Falla crítica,101.0,2024-07-04,20260405_172418,iot_telemetry
EQ-0017,Grúa,758.9,4423.2,null,88.7,2024-01-06,20260405_172418,iot_telemetry
EQ-1919,Excavadora,562.8,3552.3,Falla crítica,98.5,2024-07-02,20260405_172418,iot_telemetry
EQ-1249,Motoniveladora,313.6,1270.2,Operativo,81.8,2024-11-20,20260405_172418,iot_telemetry
EQ-1978,Retroexcavadora,1144.4,1232.8,null,82.7,2024-08-15,20260405_172418,iot_telemetry
EQ-0560,Motoniveladora,1926.2,1874.3,En espera,68.6,2024-09-07,20260405_172418,iot_telemetry
EQ-0745,Compactadora,753.8,2399.9,En espera,101.5,2024-04-14,20260405_172418,iot_telemetry
EQ-1178,Excavadora,1.2,5470.5,Falla crítica,49.2,2024-10-26,20260405_172418,iot_telemetry
EQ-0027,Excavadora,1679.0,5428.6,null,100.7,2024-07-13,20260405_172418,iot_telemetry
EQ-1531,Compactadora,1781.8,185.6,Falla crítica,50.9,2024-08-09,20260405_172418,iot_telemetry
EQ-1358,Volquete,700.8,3697.7,null,51.0,2024-05-30,20260405_172418,iot_telemetry
EQ-0808,Retroexcavadora,977.6,3189.9,OPERATIVO,70.8,2024-07-09,20260405_172418,iot_telemetry
EQ-1728,Volquete,1539.6,2227.1,null,78.4,2024-02-08,20260405_172418,iot_telemetry
EQ-0800,Compactadora,1171.8,464.8,Operativo,71.9,2024-12-19,20260405_172418,iot_telemetry
EQ-1778,Grúa,183.5,3567.0,En espera,86.9,2024-05-05,20260405_172418,iot_telemetry
EQ-1477,Motoniveladora,458.3,3549.7,Operativo,74.4,2024-02-12,20260405_172418,iot_telemetry
EQ-0009,Compactadora,2078.5,4831.1,OPERATIVO,84.4,2024-11-18,20260405_172418,iot_telemetry
EQ-1118,Motoniveladora,1698.3,4899.5,OPERATIVO,103.3,2024-05-20,20260405_172418,iot_telemetry
EQ-1684,Excavadora,1425.0,5205.7,En espera,63.9,2024-12-26,20260405_172418,iot_telemetry
EQ-0524,Pavimentadora,931.3,1428.8,En espera,71.9,2024-04-17,20260405_172418,iot_telemetry
EQ-0294,Grúa,567.2,58.3,Operativo,43.5,2024-01-31,20260405_172418,iot_telemetry
EQ-0382,Compactadora,1463.3,3877.7,Falla crítica,45.2,2024-07-24,20260405_172418,iot_telemetry
EQ-0521,Pavimentadora,730.5,4689.9,OPERATIVO,58.8,2024-08-17,20260405_172418,iot_telemetry
EQ-1798,Pavimentadora,1284.2,405.5,Mantenimiento,42.7,2024-08-18,20260405_172418,iot_telemetry
EQ-1393,Volquete,1344.0,580.2,Mantenimiento,75.5,2024-03-17,20260405_172418,iot_telemetry
EQ-1570,Rodillo,1453.1,4045.0,Mantenimiento,103.1,2024-10-16,20260405_172418,iot_telemetry
EQ-1600,Pavimentadora,1776.6,5115.6,Falla crítica,99.5,2024-04-23,20260405_172418,iot_telemetry
EQ-0149,Pavimentadora,985.1,4262.9,OPERATIVO,64.6,2024-11-02,20260405_172418,iot_telemetry
EQ-1929,Pavimentadora,679.0,2393.1,OPERATIVO,77.1,2024-08-09,20260405_172418,iot_telemetry
EQ-0041,Retroexcavadora,1319.5,1010.7,En espera,46.4,2024-10-31,20260405_172418,iot_telemetry
EQ-0687,Motoniveladora,1426.9,2733.4,Mantenimiento,99.3,2024-02-21,20260405_172418,iot_telemetry
EQ-0192,Grúa,829.1,3462.9,OPERATIVO,72.5,2024-04-18,20260405_172418,iot_telemetry
EQ-1668,Rodillo,1955.0,1097.3,Falla crítica,83.0,2024-06-23,20260405_172418,iot_telemetry
EQ-1420,Grúa,1090.5,2375.4,En espera,84.3,2024-08-21,20260405_172418,iot_telemetry
EQ-0741,Rodillo,1152.3,3081.8,OPERATIVO,51.1,2024-02-25,20260405_172418,iot_telemetry
EQ-0370,Compactadora,1325.2,4054.6,OPERATIVO,58.5,2024-10-06,20260405_172418,iot_telemetry
EQ-1175,Retroexcavadora,191.4,3284.3,null,86.9,2024-04-17,20260405_172418,iot_telemetry
EQ-0121,Motoniveladora,2147.7,911.0,Mantenimiento,40.9,2024-10-29,20260405_172418,iot_telemetry
EQ-0478,Grúa,1463.7,1154.8,null,63.3,2024-03-06,20260405_172418,iot_telemetry
EQ-0436,Pavimentadora,1711.2,1449.2,Falla crítica,48.7,2024-06-08,20260405_172418,iot_telemetry
EQ-0264,Excavadora,1482.6,5346.6,En espera,97.8,2024-04-23,20260405_172418,iot_telemetry
EQ-1389,Volquete,1602.7,4550.3,Operativo,81.9,2024-06-10,20260405_172418,iot_telemetry
EQ-1358,Volquete,1229.3,1514.0,null,73.5,2024-02-21,20260405_172418,iot_telemetry
EQ-1731,Grúa,1637.2,3581.6,OPERATIVO,55.1,2024-07-25,20260405_172418,iot_telemetry
EQ-1497,Retroexcavadora,1038.5,2274.2,Operativo,40.6,2024-04-08,20260405_172418,iot_telemetry
EQ-1239,Compactadora,609.7,548.2,OPERATIVO,47.1,2024-12-16,20260405_172418,iot_telemetry
EQ-1100,Grúa,1959.9,2626.0,Mantenimiento,71.2,2024-06-12,20260405_172418,iot_telemetry
EQ-1926,Volquete,748.8,3945.4,OPERATIVO,63.9,2024-05-08,20260405_172418,iot_telemetry
EQ-1836,Motoniveladora,1746.5,4402.2,Falla crítica,44.9,2024-09-09,20260405_172418,iot_telemetry
EQ-1711,Compactadora,2074.5,3851.6,Falla crítica,76.0,2024-01-23,20260405_172418,iot_telemetry
EQ-1372,Grúa,1392.9,5079.0,OPERATIVO,68.0,2024-08-11,20260405_172418,iot_telemetry
EQ-0390,Rodillo,1969.0,396.6,Operativo,46.7,2024-08-02,20260405_172418,iot_telemetry
EQ-1082,Compactadora,1124.5,3376.2,null,64.9,2024-12-15,20260405_172418,iot_telemetry
EQ-0666,Rodillo,1348.0,5238.3,Operativo,65.1,2024-05-30,20260405_172418,iot_telemetry
EQ-1275,Rodillo,1676.7,2591.1,OPERATIVO,50.1,2024-03-13,20260405_172418,iot_telemetry
